Date,Open,High,Low,Close,Volume,Adj Close
2003-09-01,26.80,28.65,26.74,28.20,370900,11.31
2003-08-29,26.20,26.98,26.20,26.22,333900,10.51
2003-08-28,26.05,27.00,25.57,25.60,361700,10.26
2003-08-27,25.50,26.16,25.50,25.89,78400,10.38
2003-08-26,25.90,25.91,25.01,25.01,167400,10.03
2003-08-25,25.61,25.99,25.60,25.90,130600,10.38
2003-08-22,25.50,25.73,25.46,25.80,96200,10.34
2003-08-21,25.30,25.82,25.30,25.30,256000,10.14
2003-08-20,25.82,25.82,24.80,25.50,313500,10.22
2003-08-19,26.10,26.10,25.30,26.10,219500,10.46
2003-08-18,25.90,26.15,25.75,26.20,134600,10.50
2003-08-15,26.00,26.16,25.72,25.99,89700,10.42
2003-08-14,25.10,25.90,24.80,26.00,247800,10.42
2003-08-13,24.90,25.50,24.65,25.30,302000,10.14
2003-08-12,24.40,25.10,24.40,25.10,160600,10.06
2003-08-11,24.80,24.97,24.40,24.31,143800,9.75
2003-08-08,24.65,24.75,23.70,24.40,171700,9.78
2003-08-07,24.25,24.65,24.10,24.60,133800,9.86
2003-08-06,24.00,24.20,23.80,24.10,254300,9.66
2003-08-05,24.15,24.58,23.50,24.00,146600,9.62
2003-08-04,24.79,25.15,23.60,23.80,231200,9.54
2003-08-01,24.40,25.19,24.10,24.52,224800,9.83
2003-07-31,24.60,25.20,24.00,24.65,365000,9.88
2003-07-30,24.90,25.00,24.40,24.63,157200,9.87
2003-07-29,25.49,25.49,24.70,24.81,241100,9.95
2003-07-28,25.54,25.54,24.98,25.40,191200,10.18
2003-07-25,25.60,25.60,24.45,25.04,250500,10.04
2003-07-24,24.90,25.57,24.71,25.39,586400,10.18
2003-07-23,24.78,24.78,24.20,24.05,163100,9.64
2003-07-22,24.70,24.72,24.25,24.35,198000,9.76
2003-07-21,24.88,24.88,24.22,24.30,147200,9.74
2003-07-18,24.24,24.89,24.24,24.50,180900,9.82
2003-07-17,23.96,24.50,23.96,24.00,226600,9.62
2003-07-16,24.10,24.25,23.90,24.19,240400,9.70
2003-07-15,23.97,24.48,23.80,24.00,668000,9.62
2003-07-14,23.70,23.94,23.50,23.90,353200,9.58
2003-07-11,22.70,23.79,22.70,23.50,602800,9.42
2003-07-10,22.95,23.09,22.71,22.90,342200,9.18
2003-07-09,23.19,23.20,22.91,23.06,428200,9.25
2003-07-08,23.30,23.30,22.70,23.06,433000,9.25
2003-07-07,23.51,23.60,22.66,23.30,674300,9.34
2003-07-04,23.50,23.60,23.13,23.40,352200,9.38
2003-07-03,23.10,23.48,22.77,23.60,501900,9.46
2003-07-02,23.43,23.70,22.98,23.10,683700,9.26
2003-07-01,23.86,24.67,22.82,23.20,2051400,9.30
2003-06-30,25.10,25.50,24.75,25.35,113300,10.16
2003-06-27,26.00,26.00,24.45,25.00,163600,10.02
2003-06-26,24.52,26.00,24.21,25.99,244300,10.42
2003-06-25,25.20,25.40,24.42,24.80,256400,9.94
2003-06-24,25.75,26.00,25.23,25.43,209000,10.20
2003-06-23,26.45,26.79,25.76,25.80,176600,10.34
2003-06-20,26.31,26.69,26.25,26.33,89300,10.56
2003-06-19,26.51,27.49,26.30,26.60,158900,10.66
2003-06-18,27.20,27.20,26.45,27.00,466600,10.83
2003-06-17,27.63,28.17,26.00,27.10,913900,10.87
2003-06-16,29.00,29.39,28.81,28.87,228200,11.57
2003-06-13,29.90,30.00,28.81,29.27,259100,11.74
2003-06-12,28.35,29.84,28.13,29.60,428100,11.87
2003-06-11,28.19,28.59,27.65,28.44,167100,11.40
2003-06-10,26.80,28.05,26.80,27.41,231100,10.99
2003-06-09,27.40,27.50,26.80,26.80,149400,10.74
2003-06-06,27.10,28.75,27.00,27.60,904500,11.07
2003-06-05,26.80,26.80,26.02,26.37,248800,10.57
2003-06-04,27.38,27.38,25.75,26.80,372600,10.74
2003-06-03,28.50,28.70,26.30,27.25,512000,10.93
2003-06-02,30.10,30.10,27.68,28.76,613700,11.53
2003-05-30,28.30,29.15,27.16,28.90,638900,11.59
2003-05-29,29.70,30.07,29.11,29.80,208100,11.95
2003-05-28,28.91,29.70,28.60,29.70,437600,11.91
2003-05-27,28.40,28.74,28.20,28.42,169000,11.39
2003-05-26,28.00,28.78,27.66,28.80,120300,11.55
2003-05-23,27.83,28.34,27.46,27.71,162400,11.11
2003-05-22,27.39,27.80,27.35,27.76,181400,11.13
2003-05-21,27.50,27.59,26.71,27.15,178300,10.89
2003-05-20,27.20,28.00,27.11,27.31,289600,10.95
2003-05-19,27.20,27.70,26.78,27.25,149900,10.93
2003-05-16,27.29,27.80,26.36,27.37,196000,10.97
2003-05-15,26.51,27.39,26.21,26.99,228700,10.82
2003-05-14,26.20,27.15,26.15,26.52,243700,10.63
2003-05-13,26.21,26.70,25.93,25.96,242200,10.41
2003-05-12,25.35,26.59,25.20,26.22,124500,10.51
2003-05-09,25.30,26.04,24.57,25.41,184200,10.19
2003-05-08,24.94,25.50,24.71,25.50,206300,10.22
2003-05-07,25.40,25.50,24.42,24.79,158200,9.94
2003-05-06,24.70,25.76,24.30,25.50,258900,10.22
2003-05-05,23.52,24.50,23.52,24.05,216600,9.64
2003-05-02,24.40,24.40,22.90,23.75,367500,9.52
2003-05-01,24.07,24.07,24.07,24.07,000,9.65
2003-04-30,23.40,24.33,23.21,24.07,466800,9.65
2003-04-29,23.50,23.89,22.93,23.25,295100,9.32
2003-04-28,23.40,23.45,22.70,23.11,351800,9.27
2003-04-25,23.00,23.55,22.94,23.40,109500,9.38
2003-04-24,23.45,23.64,22.85,23.33,97000,9.35
2003-04-23,23.70,24.20,23.10,23.60,210500,9.46
2003-04-22,23.20,23.50,22.76,23.13,162300,9.27
2003-04-21,23.00,23.00,23.00,23.00,000,9.22
2003-04-18,23.00,23.00,23.00,23.00,000,9.22
2003-04-17,23.62,23.99,22.50,23.00,485400,9.22
2003-04-16,23.40,24.34,23.05,23.68,194100,9.49
2003-04-15,23.60,23.80,22.70,23.00,773500,9.22
2003-04-14,23.75,23.94,23.40,23.68,298700,9.49
2003-04-11,23.34,23.65,23.33,23.50,82900,9.42
2003-04-10,23.50,23.80,23.26,23.50,90600,9.42
2003-04-09,23.60,24.05,23.40,23.79,125700,9.54
2003-04-08,23.90,23.90,23.33,23.55,156600,9.44
2003-04-07,23.72,24.60,23.45,24.20,589300,9.70
2003-04-04,23.12,23.45,22.88,23.25,181400,9.32
2003-04-03,22.40,23.50,22.29,23.12,212700,9.27
2003-04-02,22.15,22.80,21.99,22.63,145200,9.07
2003-04-01,21.80,22.60,21.80,22.10,163000,8.86
2003-03-31,22.00,22.20,21.37,21.95,174200,8.80
2003-03-28,23.50,23.65,22.03,23.30,129500,9.34
2003-03-27,22.10,23.77,22.00,23.77,158400,9.53
2003-03-26,23.01,23.30,22.00,22.43,150800,8.99
2003-03-25,22.90,23.50,22.41,23.02,113700,9.23
2003-03-24,24.70,24.70,22.91,23.00,146400,9.22
2003-03-21,23.60,24.90,23.59,24.49,163100,9.82
2003-03-20,23.75,24.01,23.02,23.68,94100,9.49
2003-03-19,22.80,24.43,22.80,24.00,110200,9.62
2003-03-18,22.90,23.50,22.12,23.33,314000,9.35
2003-03-17,21.85,23.23,21.27,22.83,266700,9.15
2003-03-14,21.64,23.15,21.32,21.36,480500,8.56
2003-03-13,20.45,21.50,20.40,21.50,268300,8.62
2003-03-12,20.65,20.92,19.50,20.01,211400,8.02
2003-03-11,20.50,21.00,20.05,20.96,246100,8.40
2003-03-10,21.50,21.50,20.00,20.31,165700,8.14
2003-03-07,21.80,22.50,21.00,21.21,379500,8.50
2003-03-06,21.35,22.60,21.35,22.05,397700,8.84
2003-03-05,21.60,21.79,21.31,21.35,194500,8.56
2003-03-04,22.24,22.24,21.10,21.60,198200,8.66
2003-03-03,22.30,22.50,21.37,22.11,228300,8.86
2003-02-28,22.48,22.90,22.15,22.40,228100,8.98
2003-02-27,23.50,23.88,22.41,22.60,235200,9.06
2003-02-26,25.00,25.00,23.50,23.50,186100,9.42
2003-02-25,24.80,25.00,24.10,24.92,402200,9.99
2003-02-24,25.02,25.25,24.60,25.00,104300,10.02
2003-02-21,24.35,25.63,23.79,24.93,196800,10.00
2003-02-20,24.48,24.99,24.11,24.70,357300,9.90
2003-02-19,24.50,24.80,24.10,24.10,339200,9.66
2003-02-18,26.50,26.50,24.42,24.49,915300,9.82
2003-02-17,27.75,28.29,27.15,27.53,152900,11.04
2003-02-14,27.59,28.00,27.35,27.67,128500,11.09
2003-02-13,27.30,27.77,26.75,27.38,154800,10.98
2003-02-12,27.52,27.89,27.11,27.10,135700,10.87
2003-02-11,27.00,28.11,27.00,27.50,317100,11.03
2003-02-10,26.80,27.20,26.71,26.75,160400,10.72
2003-02-07,27.18,27.53,26.31,26.80,102500,10.74
2003-02-06,27.30,27.50,26.50,27.48,181500,11.02
2003-02-05,27.17,27.50,26.05,27.50,151000,11.03
2003-02-04,27.50,27.87,27.12,27.35,246600,10.97
2003-02-03,27.60,28.00,26.77,27.38,97300,10.98
2003-01-31,26.77,28.06,25.46,27.56,352900,11.05
2003-01-30,26.80,26.81,26.10,26.66,203300,10.69
2003-01-29,26.40,26.65,25.78,26.65,240100,10.68
2003-01-28,27.25,27.50,25.92,26.15,260600,10.48
2003-01-27,27.00,27.64,26.54,27.07,337200,10.85
2003-01-24,27.01,27.85,26.83,27.79,282300,11.14
2003-01-23,26.70,27.18,26.65,27.10,171400,10.87
2003-01-22,27.00,27.80,26.46,26.75,220700,10.72
2003-01-21,27.90,28.00,26.70,27.23,153300,10.92
2003-01-20,27.65,27.90,27.55,27.90,102700,11.19
2003-01-17,28.40,28.40,27.50,27.56,74200,11.05
2003-01-16,27.90,28.69,27.50,28.47,203200,11.41
2003-01-15,27.51,27.99,27.41,27.75,116800,11.13
2003-01-14,28.00,28.30,27.76,27.88,143000,11.18
2003-01-13,27.85,28.90,27.81,28.30,273800,11.35
2003-01-10,26.50,28.05,26.23,28.00,133500,11.23
2003-01-09,27.50,27.80,26.13,26.59,229900,10.66
2003-01-08,27.51,27.68,26.84,27.81,275800,11.15
2003-01-07,27.22,27.92,26.53,27.51,222200,11.03
2003-01-06,26.42,27.64,26.39,27.65,183000,11.09
2003-01-03,27.00,27.55,26.25,26.81,257100,10.75
2003-01-02,25.70,26.94,25.35,26.75,69600,10.72
2003-01-01,25.40,25.40,25.40,25.40,000,10.18
2002-12-31,25.40,25.40,25.40,25.40,000,10.18
2002-12-30,26.30,26.30,24.66,25.40,82200,10.18
2002-12-27,26.60,26.80,25.60,25.60,86300,10.26
2002-12-26,26.36,26.36,26.36,26.36,000,10.57
2002-12-25,26.36,26.36,26.36,26.36,000,10.57
2002-12-24,26.36,26.36,26.36,26.36,000,10.57
2002-12-23,26.85,27.00,25.51,26.94,239800,10.80
2002-12-20,24.80,27.01,23.75,26.20,282000,10.50
2002-12-19,24.68,24.74,23.54,23.56,194700,9.45
2002-12-18,24.54,24.96,24.08,24.46,162800,9.81
2002-12-17,24.20,24.54,23.73,23.97,243200,9.61
2002-12-16,23.89,23.89,23.01,23.77,291500,9.53
2002-12-13,24.25,24.25,23.37,23.55,162200,9.44
2002-12-12,24.32,24.50,24.00,24.24,236000,9.72
2002-12-11,24.50,25.48,24.25,24.76,182400,9.93
2002-12-10,23.99,25.00,23.87,24.73,176500,9.92
2002-12-09,25.50,25.95,23.74,24.02,299200,9.63
2002-12-06,26.30,26.55,25.30,25.95,81400,10.40
2002-12-05,26.05,28.45,26.05,26.58,316500,10.66
2002-12-04,25.40,26.40,25.20,26.13,110600,10.48
2002-12-03,25.55,25.65,24.80,25.20,107400,10.10
2002-12-02,25.15,25.65,25.05,25.60,149400,10.26
2002-11-29,25.01,25.55,25.01,25.26,99500,10.13
2002-11-28,25.01,25.32,25.01,25.15,18900,10.08
2002-11-27,25.00,25.32,24.71,25.15,65100,10.08
2002-11-26,25.25,25.42,25.00,25.24,60100,10.12
2002-11-25,24.32,25.39,24.09,24.90,106400,9.98
2002-11-22,24.50,25.19,24.50,24.53,90400,9.83
2002-11-21,23.27,24.78,23.20,24.67,222900,9.89
2002-11-20,23.40,23.40,22.41,22.81,111700,9.15
2002-11-19,22.50,23.46,22.20,23.30,170100,9.34
2002-11-18,22.35,22.85,22.25,22.25,66200,8.92
2002-11-15,22.00,22.65,21.94,22.71,127200,9.11
2002-11-14,22.45,22.45,21.83,21.82,70600,8.75
2002-11-13,22.60,22.65,21.93,22.13,55100,8.87
2002-11-12,23.64,23.64,22.05,22.70,211700,9.10
2002-11-11,24.10,24.10,23.02,23.25,104400,9.32
2002-11-08,23.70,24.79,23.40,23.50,118500,9.42
2002-11-07,25.40,25.40,23.02,23.66,213800,9.49
2002-11-06,24.20,25.50,24.10,25.48,246800,10.22
2002-11-05,23.44,24.47,23.30,24.30,192100,9.74
2002-11-04,22.50,23.40,22.45,23.12,178800,9.27
2002-11-01,21.80,23.10,21.70,24.00,273200,9.62
2002-10-31,21.30,22.00,21.00,21.95,206500,8.80
2002-10-30,20.36,21.20,20.36,20.90,274800,8.38
2002-10-29,22.00,22.48,20.50,20.47,276000,8.21
2002-10-28,21.50,22.48,21.50,22.11,104700,8.86
2002-10-25,20.70,21.70,20.70,21.50,118700,8.62
2002-10-24,20.30,21.95,20.12,21.84,327300,8.76
2002-10-23,20.36,21.50,20.36,20.84,270300,8.36
2002-10-22,21.40,21.65,20.40,20.40,667100,8.18
2002-10-21,20.30,22.40,20.12,21.94,352900,8.80
2002-10-18,20.55,21.34,20.08,20.00,407100,8.02
2002-10-17,20.04,20.70,19.71,20.50,296400,8.22
2002-10-16,20.50,20.50,19.50,19.73,231200,7.91
2002-10-15,19.14,20.45,19.14,20.30,195300,8.14
2002-10-14,19.32,19.73,18.86,18.83,276800,7.55
2002-10-11,19.65,19.67,19.02,19.27,208700,7.73
2002-10-10,19.00,19.60,18.74,19.45,143900,7.80
2002-10-09,19.39,19.39,18.95,19.05,94500,7.64
2002-10-08,18.75,19.90,18.24,18.88,321200,7.57
2002-10-07,18.48,18.74,18.05,18.41,119100,7.38
2002-10-04,18.64,18.82,18.21,18.21,121000,7.30
2002-10-03,18.60,19.00,18.38,18.67,222600,7.49
2002-10-02,18.30,18.69,18.30,18.36,287200,7.36
2002-10-01,18.29,18.55,17.80,18.04,588100,7.23
2002-09-30,19.10,19.48,17.81,18.50,285700,7.42
2002-09-27,20.10,20.50,19.41,20.00,122200,8.02
2002-09-26,20.00,20.49,19.55,19.50,567300,7.82
2002-09-25,19.10,19.20,18.75,18.85,466800,7.56
2002-09-24,20.25,20.25,19.16,19.34,269300,7.75
2002-09-23,20.83,21.21,20.02,20.20,142700,8.10
2002-09-20,20.29,20.93,20.14,21.33,120300,8.55
2002-09-19,21.26,21.30,20.45,20.51,225900,8.22
2002-09-18,22.39,22.39,21.10,21.59,240400,8.66
2002-09-17,22.01,22.45,22.01,22.39,41600,8.98
2002-09-16,22.21,22.21,21.40,21.83,84400,8.75
2002-09-13,23.20,23.21,22.00,22.49,117900,9.02
2002-09-12,23.02,23.67,22.61,23.01,288200,9.23
2002-09-11,21.80,23.10,21.80,23.05,90200,9.24
2002-09-10,22.29,22.50,22.01,22.00,125500,8.82
2002-09-09,22.90,23.50,21.82,21.90,151400,8.78
2002-09-06,21.50,22.65,21.31,22.39,158200,8.98
2002-09-05,21.00,22.20,20.80,21.90,305500,8.78
2002-09-04,20.45,21.26,20.45,20.83,232200,8.35
2002-09-03,20.80,21.05,20.34,20.85,212600,8.36
2002-09-02,20.20,21.39,20.04,20.80,184800,8.34
2002-08-30,20.51,20.55,20.20,20.10,65900,8.06
2002-08-29,20.55,20.67,20.32,20.50,170700,8.22
2002-08-28,20.98,20.98,20.98,20.98,000,8.41
2002-08-27,20.98,20.98,20.98,20.98,000,8.41
2002-08-26,20.98,20.98,20.98,20.98,000,8.41
2002-08-23,20.98,20.98,20.98,20.98,000,8.41
2002-08-22,21.29,21.45,20.86,20.98,193100,8.41
2002-08-21,21.00,21.40,20.81,21.37,102200,8.57
2002-08-20,21.25,21.43,20.83,21.28,173700,8.53
2002-08-19,21.31,21.50,20.91,21.25,148700,8.52
2002-08-16,22.21,22.21,21.07,21.21,65500,8.50
2002-08-15,21.79,22.25,21.55,21.99,149900,8.82
2002-08-14,21.90,21.90,20.85,21.56,104300,8.64
2002-08-13,21.86,22.00,21.52,21.94,106600,8.80
2002-08-12,21.85,22.00,21.52,21.85,95000,8.76
2002-08-09,21.70,22.40,21.70,21.90,255900,8.78
2002-08-08,21.80,22.00,21.32,21.68,211900,8.69
2002-08-07,21.61,22.00,21.17,21.40,464300,8.58
2002-08-06,20.26,21.62,20.13,21.42,295200,8.59
2002-08-05,20.25,20.50,19.94,20.19,176700,8.09
2002-08-02,19.90,20.50,19.70,20.18,258500,8.09
2002-08-01,19.88,20.60,19.87,20.10,460300,8.06
2002-07-31,19.60,20.09,19.42,19.90,383700,7.98
2002-07-30,20.07,20.50,18.99,19.39,502700,7.77
2002-07-29,18.92,21.00,18.92,19.83,542800,7.95
2002-07-26,19.30,19.30,18.21,18.80,214200,7.54
2002-07-25,19.60,19.65,18.88,19.05,818100,7.64
2002-07-24,20.10,20.43,18.92,19.67,439400,7.89
2002-07-23,20.50,21.50,19.95,20.10,436900,8.06
2002-07-22,21.09,21.28,19.90,20.00,181000,8.02
2002-07-19,21.65,21.80,20.85,20.99,170600,8.42
2002-07-18,22.85,23.00,21.75,22.03,156700,8.83
2002-07-17,22.35,23.25,21.93,22.90,240900,9.18
2002-07-16,22.30,23.00,22.00,22.40,166700,8.98
2002-07-15,22.95,23.81,22.15,22.40,279100,8.98
2002-07-12,23.60,24.20,22.80,23.30,254100,9.34
2002-07-11,24.10,24.10,23.04,23.05,246600,9.24
2002-07-10,25.20,25.30,24.30,24.39,211500,9.78
2002-07-09,25.00,25.15,24.77,24.88,232100,9.98
2002-07-08,25.95,26.00,24.82,25.16,270700,10.09
2002-07-05,26.05,26.63,25.82,25.94,135800,10.40
2002-07-04,25.40,26.90,25.40,26.05,158100,10.44
2002-07-03,26.00,26.21,24.50,26.00,366600,10.42
2002-07-02,27.10,27.11,26.00,25.90,84200,10.38
2002-07-01,27.65,27.65,26.76,27.01,98000,10.83
2002-06-28,26.94,27.75,26.94,27.40,138900,10.99
2002-06-27,26.17,27.55,26.17,26.79,176200,10.74
2002-06-26,26.98,27.00,24.80,25.92,343000,10.39
2002-06-25,26.82,28.00,26.82,27.20,386500,10.91
2002-06-24,26.80,27.30,25.96,26.10,337400,10.46
2002-06-21,26.50,27.90,26.10,26.56,354700,10.65
2002-06-20,26.61,27.23,26.45,27.13,272000,10.88
2002-06-19,27.15,27.57,26.50,26.50,225900,10.62
2002-06-18,28.00,28.00,26.80,26.89,300300,10.78
2002-06-17,26.90,28.15,26.75,28.05,276300,11.25
2002-06-14,26.70,27.00,26.61,26.90,168700,10.79
2002-06-13,27.16,27.35,25.95,26.51,275200,10.63
2002-06-12,27.70,28.10,26.80,27.00,349200,10.83
2002-06-11,28.95,28.95,27.70,28.00,337400,11.23
2002-06-10,28.30,28.58,27.98,29.00,324900,11.63
2002-06-07,28.50,28.50,27.37,27.70,371300,11.11
2002-06-06,29.75,29.75,28.20,28.65,637500,11.49
2002-06-05,30.50,30.50,29.50,30.00,205300,12.03
2002-06-04,30.50,30.79,29.70,30.20,352700,12.11
2002-06-03,30.26,31.25,30.26,30.70,170500,12.31
2002-05-31,30.00,31.57,29.84,30.29,888300,12.14
2002-05-30,31.62,31.70,29.76,30.00,593300,12.03
2002-05-29,31.55,32.26,30.69,31.90,358200,12.79
2002-05-28,31.85,31.85,31.85,31.85,000,12.77
2002-05-27,31.70,31.90,31.50,31.85,212100,12.77
2002-05-24,32.00,32.33,31.70,31.70,145100,12.71
2002-05-23,32.11,32.72,32.05,32.00,183200,12.83
2002-05-22,32.31,32.99,32.10,32.39,188000,12.99
2002-05-21,32.50,33.00,31.50,32.60,328900,13.07
2002-05-20,33.15,33.70,32.40,32.81,175100,13.15
2002-05-17,34.20,34.20,32.65,33.10,345900,13.27
2002-05-16,33.50,35.50,33.42,34.30,509100,13.75
2002-05-15,32.60,33.60,32.59,33.40,295900,13.39
2002-05-14,32.30,32.70,32.00,32.14,409200,12.89
2002-05-13,32.20,32.55,32.00,32.30,224200,12.95
2002-05-10,32.75,33.00,32.00,32.20,171800,12.91
2002-05-09,32.60,33.00,32.55,32.89,28400,13.19
2002-05-08,33.10,33.10,32.50,32.99,103400,13.23
2002-05-07,33.00,33.20,32.55,32.59,227500,13.07
2002-05-06,33.20,33.45,32.50,33.10,229800,13.27
2002-05-03,33.00,33.39,32.90,33.20,353300,13.31
2002-05-02,33.05,33.19,32.73,32.77,613900,13.14
2002-05-01,32.95,32.95,32.95,32.95,000,13.21
2002-04-30,33.25,33.25,32.81,32.95,325500,13.21
2002-04-29,33.00,33.20,32.85,33.00,326800,13.23
2002-04-26,34.00,34.00,32.90,33.29,1013100,13.35
2002-04-25,35.00,35.31,33.20,33.50,670700,13.43
2002-04-24,35.50,35.85,34.45,35.00,468000,14.03
2002-04-23,35.51,35.65,35.07,35.25,163800,14.13
2002-04-22,35.75,36.19,35.26,35.45,160600,14.21
2002-04-19,35.01,36.00,35.01,35.50,264100,14.23
2002-04-18,35.79,35.79,34.86,35.31,293100,14.16
2002-04-17,36.00,36.40,35.50,35.50,194100,14.23
2002-04-16,35.85,36.05,35.75,35.94,241100,14.41
2002-04-15,35.75,36.40,34.75,35.52,375200,14.24
2002-04-12,35.05,36.33,35.05,35.60,217800,14.27
2002-04-11,35.25,35.60,35.02,35.35,278100,14.17
2002-04-10,35.00,35.74,34.15,34.50,600100,13.83
2002-04-09,34.80,35.10,33.75,34.50,319200,13.83
2002-04-08,34.50,35.00,34.30,34.60,325400,13.87
2002-04-05,33.90,35.20,33.89,34.50,401300,13.83
2002-04-04,33.95,33.95,33.30,33.85,596500,13.57
2002-04-03,35.50,35.50,34.30,34.50,232000,13.83
2002-04-02,34.80,35.60,34.79,35.60,241400,14.27
2002-04-01,34.90,34.90,34.90,34.90,000,13.99
2002-03-29,34.90,34.90,34.90,34.90,000,13.99
2002-03-28,34.55,35.00,34.15,34.90,189300,13.99
2002-03-27,33.25,34.50,33.25,33.85,247300,13.57
2002-03-26,33.25,34.20,33.25,34.00,155400,13.63
2002-03-25,32.40,33.40,32.40,33.35,117100,13.37
2002-03-22,32.95,33.30,32.70,33.38,119600,13.38
2002-03-21,33.45,33.85,32.82,33.04,220400,13.25
2002-03-20,33.70,34.20,33.35,33.85,101100,13.57
2002-03-19,33.70,33.75,33.30,33.60,137300,13.47
2002-03-18,33.60,33.70,33.35,33.58,52700,13.46
2002-03-15,33.00,33.60,32.90,33.50,108800,13.43
2002-03-14,32.90,34.00,32.50,33.10,181300,13.27
2002-03-13,32.58,33.25,32.50,32.75,337000,13.13
2002-03-12,34.31,34.40,32.55,32.97,269200,13.22
2002-03-11,35.20,36.28,33.75,34.33,444600,13.76
2002-03-08,33.50,35.50,33.50,35.00,322800,14.03
2002-03-07,32.99,34.35,32.50,34.10,410800,13.67
2002-03-06,32.09,33.05,31.80,32.50,390500,13.03
2002-03-05,32.79,32.90,32.00,30.00,436900,12.03
2002-03-04,34.00,34.15,32.70,32.50,399400,13.03
2002-03-01,33.60,34.00,32.70,33.50,290400,13.43
2002-02-28,34.00,34.26,33.00,33.60,426400,13.47
2002-02-27,31.01,34.53,31.01,33.50,910300,13.43
2002-02-26,30.50,31.44,30.23,31.00,204700,12.43
2002-02-25,30.90,30.98,30.30,30.30,112200,12.15
2002-02-22,30.90,31.18,30.53,30.80,202900,12.35
2002-02-21,31.50,31.50,30.70,31.15,190200,12.49
2002-02-20,31.55,31.83,31.10,31.15,228500,12.49
2002-02-19,32.00,32.00,31.10,31.85,391800,12.77
2002-02-18,32.00,32.09,31.52,31.80,234500,12.75
2002-02-15,31.60,32.73,31.25,32.30,750500,12.95
2002-02-14,34.60,35.40,30.80,31.80,1224000,12.75
2002-02-13,36.30,36.60,35.40,35.40,293100,14.19
2002-02-12,35.90,36.89,35.68,36.60,163900,14.67
2002-02-11,35.60,36.00,35.30,35.64,141500,14.29
2002-02-08,35.50,35.60,34.70,35.35,82700,14.17
2002-02-07,35.25,35.90,34.50,35.50,156500,14.23
2002-02-06,35.50,36.04,35.00,35.95,98300,14.41
2002-02-05,35.50,36.25,35.40,35.50,157100,14.23
2002-02-04,36.00,36.15,35.50,35.98,222600,14.43
2002-02-01,35.93,36.00,35.20,36.00,127400,14.43
2002-01-31,36.60,36.60,35.12,35.78,308400,14.35
2002-01-30,36.00,36.15,35.87,35.90,197800,14.39
2002-01-29,36.99,36.99,35.80,36.30,510000,14.55
2002-01-28,38.00,38.20,36.95,36.98,301800,14.83
2002-01-25,38.00,38.38,37.71,37.99,277500,15.23
2002-01-24,38.90,38.90,37.95,38.40,198800,15.40
2002-01-23,38.15,38.99,38.15,38.90,91900,15.60
2002-01-22,38.50,38.95,38.45,38.50,87800,15.44
2002-01-21,38.50,38.98,38.20,38.52,88700,15.44
2002-01-18,38.30,38.89,38.02,38.25,91600,15.34
2002-01-17,38.59,38.59,38.03,38.08,172300,15.27
2002-01-16,39.00,39.00,37.75,38.50,170500,15.44
2002-01-15,38.00,38.00,38.00,38.00,000,15.24
2002-01-14,38.94,38.94,37.51,38.00,359300,15.24
2002-01-11,39.40,39.75,38.90,38.70,84100,15.52
2002-01-10,38.71,39.45,38.51,39.45,268400,15.82
2002-01-09,39.28,39.28,38.65,38.80,68700,15.56
2002-01-08,38.60,39.20,38.60,39.30,98200,15.76
2002-01-07,39.35,39.39,38.70,39.00,113700,15.64
2002-01-04,40.00,40.30,39.30,39.40,128400,15.80
2002-01-03,40.25,40.50,39.75,40.05,74400,16.06
2002-01-02,41.35,41.35,40.15,40.55,100400,16.26
2002-01-01,41.49,41.49,41.49,41.49,000,16.63
2001-12-31,41.49,41.49,41.49,41.49,000,16.63
2001-12-28,40.00,42.20,40.00,41.49,134700,16.63
2001-12-27,38.99,40.40,38.99,39.62,120700,15.88
2001-12-26,39.00,39.00,39.00,39.00,000,15.64
2001-12-25,39.00,39.00,39.00,39.00,000,15.64
2001-12-24,39.00,39.00,39.00,39.00,000,15.64
2001-12-21,38.90,39.90,38.60,39.00,111200,15.64
2001-12-20,38.50,39.30,38.31,38.84,517200,15.57
2001-12-19,39.30,39.30,38.52,38.60,375100,15.48
2001-12-18,39.59,39.59,39.00,39.29,124800,15.75
2001-12-17,38.99,39.58,38.50,39.21,174200,15.72
2001-12-14,39.70,39.75,38.00,38.75,429600,15.54
2001-12-13,40.10,40.18,39.60,40.18,186200,16.11
2001-12-12,39.50,40.34,39.50,39.80,524100,15.96
2001-12-11,39.05,39.89,38.40,39.20,260900,15.72
2001-12-10,39.98,39.98,38.90,39.10,422100,15.68
2001-12-07,40.70,41.00,39.32,39.32,273000,15.76
2001-12-06,41.39,41.54,40.40,40.90,262100,16.40
2001-12-05,41.00,41.85,40.80,41.03,279900,16.45
2001-12-04,40.52,41.15,40.40,41.00,190800,16.44
2001-12-03,41.60,42.20,40.41,41.07,703100,16.47
2001-11-30,41.60,42.20,40.41,41.07,703100,16.47
2001-11-29,40.55,41.40,40.01,40.90,390500,16.40
2001-11-28,40.50,42.90,40.05,41.40,639600,16.60
2001-11-27,40.35,41.28,40.25,40.66,304600,16.30
2001-11-26,41.49,41.49,39.70,40.25,737200,16.14
2001-11-23,38.05,41.00,38.05,40.30,850200,16.16
2001-11-22,37.75,38.15,37.75,38.09,178200,15.27
2001-11-21,37.73,38.19,37.70,38.00,134500,15.24
2001-11-20,38.75,39.25,37.71,38.25,200900,15.34
2001-11-19,38.20,38.80,38.05,38.60,279700,15.48
